Velo,SpinRate,HorzBreak,InducedVertBreak,InPlayProbability
97.49,2507.0,3.49,16.19,0.21443193
96.06,2179.0,15.55,10.08,0.29730982
93.59,1963.0,8.05,17.42,0.2614106
91.45,1992.0,2.96,17.61,0.3178933
92.29,2202.0,15.44,5.53,0.36604455
88.5,2076.0,3.87,15.35,0.31163836
95.78,2132.0,7.29,16.28,0.22840658
93.34,2567.0,-2.95,6.68,0.23940533
96.97,2401.0,5.27,15.35,0.21443193
97.02,2203.0,16.28,11.79,0.33666348
95.73,2259.0,13.34,19.74,0.24846321
97.35,2443.0,10.64,17.29,0.24345708
94.16,2589.0,4.7,18.98,0.21317683
95.32,2188.0,7.93,13.97,0.25177827
96.55,2105.0,11.9,12.39,0.270706
95.45,2198.0,4.53,18.78,0.21350409
94.92,1980.0,8.14,14.8,0.2920068
96.5,2356.0,9.11,14.18,0.22799234
96.56,2362.0,13.6,11.42,0.3320028
91.41,2109.0,1.32,16.84,0.269029
93.49,1828.0,9.07,8.94,0.33001012
94.68,2354.0,3.16,16.38,0.23467329
91.77,2231.0,18.05,9.33,0.33481714
94.94,2327.0,12.57,13.71,0.32501614
96.86,2463.0,4.34,17.96,0.2074644
95.5,2253.0,8.04,17.45,0.21633945
94.34,2237.0,8.56,15.97,0.25583357
97.92,2335.0,6.54,20.72,0.17804754
95.31,2332.0,2.81,16.92,0.20798846
91.73,2719.0,2.12,17.71,0.119847916
93.9,1998.0,14.51,12.53,0.35643348
91.76,2351.0,15.22,14.72,0.32395303
97.62,2079.0,15.72,10.4,0.33446094
96.99,2193.0,10.05,13.82,0.25946537
87.07,1726.0,13.12,6.58,0.22371101
92.91,2279.0,11.38,6.59,0.346254
92.18,2428.0,1.24,19.36,0.18368413
95.83,2290.0,15.62,2.34,0.33087847
87.0,1946.0,7.81,11.81,0.49972263
91.28,2175.0,2.12,15.86,0.20330207
94.48,2442.0,6.16,18.67,0.22555837
94.0,2248.0,2.12,18.07,0.17818788
90.13,2179.0,17.85,7.67,0.27962315
91.28,2103.0,16.93,6.77,0.3365648
94.79,2538.0,9.61,18.47,0.23960781
97.82,2437.0,12.0,14.99,0.26752582
94.16,2251.0,10.54,18.71,0.26038384
92.79,2582.0,8.61,16.64,0.23268601
93.6,2350.0,6.84,18.7,0.22555837
95.14,2086.0,7.31,12.54,0.27368036
95.36,2270.0,5.73,15.87,0.21443193
91.0,2332.0,13.47,16.4,0.32395303
91.59,1990.0,17.93,9.96,0.37028813
93.56,2548.0,16.88,6.27,0.29025012
95.35,2286.0,8.07,17.49,0.2074644
93.09,2237.0,11.49,17.29,0.27870768
93.73,2199.0,14.14,12.95,0.3277365
92.69,2212.0,9.9,17.27,0.27276218
93.27,2555.0,2.02,18.98,0.20758012
97.0,2562.0,12.29,16.98,0.28887442
94.81,2509.0,1.56,14.43,0.22218597
94.83,2194.0,17.08,0.77,0.34551945
93.39,1927.0,14.57,9.36,0.40587777
95.99,2011.0,9.03,14.8,0.26677734
95.9,2555.0,6.96,21.42,0.20226584
95.72,2382.0,5.38,18.39,0.20020466
93.67,2084.0,4.79,17.68,0.24829227
92.89,2197.0,15.54,8.98,0.3400511
95.18,2531.0,8.72,16.73,0.2557399
95.62,2465.0,3.13,19.72,0.1611736
90.48,2170.0,5.99,13.14,0.27490315
95.49,2074.0,17.23,9.66,0.3094971
94.51,2179.0,11.87,13.14,0.30162093
91.68,2500.0,15.7,11.09,0.3535276
89.73,2313.0,16.68,12.74,0.23965885
89.69,2197.0,4.75,15.94,0.25736007
90.88,2287.0,2.15,20.0,0.16944946
97.0,2240.0,9.89,15.2,0.23748246
87.71,2253.0,11.97,14.67,0.20971264
91.68,2053.0,16.03,2.54,0.3215245
92.12,2182.0,8.72,16.93,0.27276218
93.35,2422.0,9.61,12.14,0.29535344
97.53,2049.0,8.11,14.9,0.21662146
90.37,2263.0,17.76,13.11,0.24544318
92.68,2231.0,12.53,17.78,0.3034251
93.57,2469.0,4.38,20.18,0.18223862
95.43,2050.0,8.31,15.78,0.21662146
93.86,2197.0,4.87,18.65,0.24003658
94.79,2206.0,4.2,11.1,0.311656
92.61,2385.0,3.46,17.68,0.2334691
99.38,2471.0,16.3,7.72,0.28616092
91.61,2338.0,13.12,2.08,0.37385687
93.25,2250.0,2.96,16.28,0.2533921
92.21,2078.0,3.39,18.45,0.24245451
93.72,2180.0,5.34,14.03,0.27368036
95.02,2144.0,11.46,13.37,0.30162093
95.23,2421.0,5.29,19.82,0.18223862
96.69,2315.0,15.68,14.41,0.29443312
87.68,2100.0,11.08,9.79,0.29831642
92.45,2074.0,6.08,13.91,0.28339696
93.96,2293.0,7.12,16.58,0.24104442
94.96,2224.0,11.72,18.15,0.26038384
99.6,2058.0,13.29,8.6,0.32136407
93.79,2312.0,15.19,15.54,0.32395303
97.7,2443.0,12.75,16.89,0.28887442
93.68,2252.0,8.45,13.48,0.26816297
94.32,2197.0,15.09,8.7,0.35489765
97.72,2372.0,5.55,12.27,0.22995496
92.59,2118.0,12.23,14.1,0.33818462
94.26,2269.0,9.23,19.51,0.19426663
94.14,2130.0,13.59,2.9,0.37675786
93.07,2213.0,7.97,18.59,0.24378172
93.02,2154.0,10.91,17.51,0.28435773
95.11,2298.0,10.81,17.42,0.27242243
98.89,2353.0,14.34,13.04,0.20438488
92.71,2266.0,6.44,17.55,0.2521235
95.16,1878.0,14.96,13.22,0.3557161
93.32,2285.0,2.31,17.56,0.22723827
96.09,2251.0,7.56,16.34,0.22352102
93.1,1942.0,10.59,13.93,0.39346898
87.73,1801.0,10.56,7.91,0.325467
92.78,2113.0,9.39,14.24,0.2811448
97.72,2427.0,5.95,15.64,0.21443193
86.02,1676.0,-0.76,9.13,0.47809374
94.71,2137.0,8.37,9.52,0.33062714
92.9,2339.0,13.06,17.98,0.29681182
96.32,2312.0,10.28,17.92,0.23079297
93.75,2375.0,2.07,18.59,0.20758012
91.19,2402.0,9.93,15.79,0.2557399
97.21,2274.0,16.91,11.25,0.30395013
98.12,2132.0,6.01,9.8,0.30379307
93.87,1823.0,10.21,15.44,0.30895564
93.16,1951.0,12.05,13.14,0.42240378
94.23,2308.0,9.67,15.94,0.2557399
93.53,1953.0,7.12,13.52,0.2876269
93.59,2128.0,6.81,18.7,0.24003658
94.75,2493.0,13.87,16.65,0.32395303
94.12,2293.0,12.62,14.98,0.30562294
92.34,1893.0,16.0,-1.6,0.2932524
95.57,2377.0,9.85,17.8,0.220708
93.18,2300.0,7.17,17.5,0.2334691
92.92,2220.0,8.71,16.86,0.2672566
93.88,2298.0,5.79,20.83,0.18223862
93.89,1748.0,11.88,13.4,0.26234937
98.55,2234.0,17.03,12.02,0.36295798
92.61,2525.0,4.95,17.5,0.2334691
92.58,2221.0,8.35,16.46,0.26009873
95.7,2249.0,9.88,16.68,0.23748246
93.8,2578.0,4.37,19.19,0.23491074
96.31,2205.0,11.69,12.07,0.26950553
96.48,2272.0,19.32,5.71,0.24472155
92.61,2135.0,13.54,13.93,0.35746232
94.24,2215.0,12.26,9.11,0.32285845
93.39,2055.0,14.3,11.53,0.34059593
94.69,2158.0,2.53,11.4,0.3041665
94.23,2409.0,3.45,14.35,0.24104442
92.96,2317.0,11.89,9.86,0.34577098
96.42,2526.0,4.0,18.57,0.20020466
94.74,2145.0,2.5,18.36,0.23368387
96.19,2680.0,4.25,20.3,0.10671888
93.53,2177.0,9.04,15.59,0.27147615
95.35,2257.0,7.84,12.48,0.23950142
91.4,2394.0,6.17,20.52,0.20011543
95.82,2176.0,14.75,9.29,0.3541061
91.92,2221.0,12.65,13.03,0.33196115
90.68,2463.0,17.91,13.21,0.3094012
96.06,2229.0,9.09,13.84,0.2541343
94.34,2109.0,14.63,9.69,0.37625676
95.56,2149.0,6.75,20.77,0.17751269
91.19,2231.0,18.93,13.19,0.26721978
95.94,2409.0,6.35,18.63,0.20020466
94.44,2182.0,12.12,10.9,0.35575986
95.84,2340.0,7.48,18.7,0.20020466
95.82,2289.0,13.83,15.99,0.3156156
91.45,2201.0,5.24,16.03,0.26551032
88.51,1962.0,16.08,2.68,0.3363226
94.39,2390.0,8.94,20.24,0.19426663
96.53,2170.0,9.92,16.39,0.24257785
95.26,2132.0,2.4,18.26,0.23368387
92.86,2241.0,8.79,18.83,0.25858724
92.78,2218.0,14.72,11.6,0.36075628
94.51,2332.0,3.78,20.65,0.18223862
93.37,1919.0,15.79,5.13,0.33366156
93.84,2318.0,5.98,19.82,0.18223862
94.52,2524.0,5.89,12.9,0.22913131
97.86,2158.0,9.22,12.53,0.27607688
94.54,2051.0,4.92,16.84,0.23579465
95.09,2134.0,15.01,12.89,0.3277365
91.75,2107.0,-2.03,18.78,0.25322264
92.54,2345.0,1.99,15.27,0.25215882
97.96,2211.0,9.62,16.56,0.25848556
91.39,1975.0,7.54,14.68,0.30210343
96.26,2505.0,3.0,18.47,0.19463615
89.35,2370.0,11.47,7.82,0.3033868
96.87,2452.0,3.96,19.04,0.20020466
94.23,2009.0,12.7,6.88,0.385519
93.63,2071.0,8.08,11.5,0.311656
88.97,2289.0,1.87,14.59,0.26841983
96.66,1878.0,15.58,4.46,0.34122828
91.62,2254.0,2.26,17.49,0.19223082
89.97,2470.0,6.34,13.26,0.24986623
94.82,2183.0,9.23,15.62,0.27147615
93.89,2421.0,12.39,13.25,0.32501614
97.13,2114.0,2.04,13.9,0.2558501
97.63,2430.0,-1.25,19.9,0.19557701
91.72,2343.0,15.38,16.81,0.29369983
98.06,2577.0,2.62,19.15,0.21710075
91.76,1979.0,7.14,15.73,0.30210343
93.89,1976.0,7.09,17.22,0.283428
94.51,2280.0,4.19,17.03,0.2334691
95.86,2236.0,17.81,3.73,0.28444514
93.63,2288.0,5.5,10.37,0.2945322
93.37,2075.0,14.0,11.4,0.35606018
96.67,2397.0,6.19,16.24,0.21443193
95.77,2302.0,14.79,8.83,0.30617613
91.04,2093.0,15.52,12.85,0.31647062
95.52,2008.0,15.97,8.54,0.33292052
95.18,2145.0,9.29,16.46,0.27147615
90.89,2017.0,3.71,16.85,0.24461924
98.12,2265.0,19.77,5.93,0.20176138
92.11,2572.0,6.08,15.34,0.22806315
95.33,2200.0,14.23,10.16,0.29730982
93.1,2336.0,17.67,5.9,0.30787438
95.76,2130.0,14.99,8.44,0.33333242
94.38,2628.0,4.58,19.3,0.1717078
94.18,2270.0,10.14,15.07,0.26687738
91.33,2000.0,9.09,15.74,0.30762902
94.38,2745.0,7.44,21.55,0.11796977
92.45,2243.0,13.56,10.49,0.36075628
91.87,2090.0,14.05,9.97,0.38767144
91.69,2424.0,1.29,19.07,0.20758012
92.11,2097.0,16.45,7.43,0.3365648
97.81,2125.0,17.32,11.25,0.29121092
97.11,2348.0,7.97,18.53,0.20020466
92.53,2574.0,4.63,16.32,0.22806315
91.91,2187.0,-0.61,10.17,0.36585253
94.75,2362.0,9.06,15.25,0.2557399
95.48,1979.0,6.11,8.43,0.32482445
89.18,2373.0,-0.4,6.9,0.23485328
92.49,2235.0,4.13,23.0,0.12429783
95.87,2519.0,8.23,20.9,0.16598205
92.5,2410.0,2.38,14.17,0.23467329
90.69,2374.0,11.96,11.9,0.3017095
94.04,2015.0,0.77,16.86,0.2467457
95.23,2189.0,11.83,10.75,0.31628507
95.01,2354.0,8.98,16.96,0.24785356
93.56,2312.0,8.69,18.23,0.23960781
95.24,2314.0,5.08,18.74,0.22555837
94.07,2170.0,11.48,11.53,0.32879147
94.88,2324.0,9.3,18.56,0.23960781
94.39,2266.0,17.81,6.77,0.3042912
96.69,2138.0,15.46,12.39,0.29802382
94.89,2256.0,7.39,16.78,0.2509012
91.98,2233.0,8.43,20.07,0.21685879
85.38,2250.0,15.91,6.51,0.20243548
90.13,2112.0,5.13,17.8,0.27667326
97.12,2395.0,17.31,12.57,0.26949105
94.92,2223.0,3.32,14.94,0.24435343
95.9,2356.0,7.98,21.66,0.15867305
89.83,1918.0,14.42,1.69,0.42200896
96.84,2376.0,0.79,17.0,0.19057345
93.13,1943.0,12.28,3.59,0.4534073
90.63,1979.0,11.75,13.06,0.37572888
93.21,2355.0,12.47,15.95,0.30562294
91.18,2003.0,11.96,13.57,0.33991516
95.17,2104.0,19.42,6.74,0.25396585
92.89,2065.0,17.19,8.05,0.30602044
97.56,2358.0,14.9,14.88,0.3156156
97.17,2408.0,4.92,16.18,0.21443193
92.85,2127.0,6.48,17.18,0.257427
92.88,2410.0,7.67,20.07,0.20011543
85.7,1857.0,14.88,8.02,0.33140084
96.98,2338.0,5.21,16.97,0.2074644
94.68,2129.0,4.45,15.59,0.2561878
88.63,2019.0,12.28,12.68,0.33895838
91.47,2258.0,2.44,18.73,0.23736085
93.93,2188.0,15.5,10.72,0.35606018
93.8,2204.0,7.0,17.49,0.24829227
97.75,2341.0,2.06,18.64,0.2099569
87.8,1969.0,18.8,3.83,0.234732
94.8,2451.0,12.87,15.36,0.30562294
95.03,2020.0,3.38,18.99,0.2217047
97.76,2565.0,12.07,20.41,0.2924586
95.27,2579.0,-2.95,6.88,0.2291382
91.82,2340.0,1.78,17.1,0.24434668
86.58,2234.0,22.55,1.72,0.3526902
93.59,2246.0,9.12,17.52,0.25789422
98.16,2345.0,14.57,17.44,0.3249502
96.06,2306.0,-1.9,8.68,0.2748073
94.17,2333.0,9.75,19.44,0.19426663
96.64,2263.0,13.57,11.88,0.2716203
92.87,2076.0,11.62,16.33,0.29295316
93.83,2212.0,6.75,16.0,0.2561878
93.88,2093.0,11.89,12.65,0.30162093
90.65,2187.0,15.44,7.15,0.40293083
97.38,2644.0,13.93,19.04,0.28233394
93.7,2501.0,-2.49,6.24,0.2834291
95.94,2353.0,8.15,21.44,0.20226584
94.15,1966.0,13.54,5.97,0.35985193
96.6,2303.0,17.97,14.05,0.28628057
91.23,2245.0,9.46,18.68,0.25858724
97.19,2299.0,8.82,16.74,0.22799234
93.59,2322.0,8.79,19.59,0.19426663
97.01,2477.0,1.74,18.88,0.1837677
96.78,2374.0,4.34,17.15,0.2074644
91.62,2107.0,6.47,18.71,0.24896817
99.45,2227.0,8.64,15.87,0.2865335
91.81,2314.0,3.66,16.89,0.2334691
90.74,2354.0,3.47,15.62,0.2707132
92.53,2196.0,9.42,15.87,0.2811448
93.69,2234.0,11.06,16.81,0.26909152
92.71,2041.0,16.06,5.41,0.3215245
94.8,2410.0,1.45,19.98,0.16696878
95.72,2376.0,7.17,16.11,0.21443193
94.5,2483.0,2.49,18.14,0.2194782
93.04,2177.0,3.13,16.15,0.258713
88.81,2265.0,0.14,17.71,0.28029245
97.01,2303.0,18.06,8.37,0.2878913
93.8,2404.0,2.95,13.5,0.25119308
90.66,2145.0,17.64,13.92,0.34078184
92.57,2229.0,11.83,17.51,0.27870768
96.11,2340.0,9.49,14.33,0.22799234
96.41,2535.0,5.23,16.52,0.21443193
92.6,2021.0,12.04,16.92,0.2949961
91.09,2028.0,2.37,19.66,0.29085606
93.15,2195.0,3.24,16.26,0.258713
93.33,2359.0,5.11,20.19,0.18223862
95.74,2347.0,1.24,17.19,0.21747412
96.14,2151.0,12.61,15.58,0.29986715
94.22,2503.0,10.93,14.61,0.28079864
95.99,2173.0,7.58,17.48,0.22111277
94.44,2120.0,7.72,17.05,0.24829227
93.67,2026.0,15.05,10.22,0.34059593
92.11,2156.0,15.01,8.17,0.36604455
97.71,2432.0,15.69,17.44,0.28581184
97.55,2190.0,9.05,15.95,0.24257785
91.39,2190.0,4.68,17.24,0.257427
98.0,2532.0,17.67,8.48,0.27348483
95.47,2338.0,4.27,15.8,0.21443193
94.15,2351.0,5.18,18.04,0.2334691
93.74,2362.0,10.0,14.76,0.2557399
94.39,2489.0,0.21,17.33,0.2150354
98.54,2423.0,12.29,16.2,0.24569358
97.91,2431.0,14.28,10.89,0.35105675
94.94,2321.0,8.24,17.34,0.2334691
96.83,2065.0,10.49,15.09,0.240667
95.26,2499.0,8.4,18.71,0.22555837
92.76,1930.0,6.27,14.15,0.30144414
96.13,2218.0,9.19,16.91,0.22998518
90.54,1892.0,-3.1,16.94,0.3519529
94.27,2412.0,7.5,19.13,0.24815647
91.63,2031.0,-0.24,16.99,0.21143915
89.23,1837.0,13.86,6.45,0.38349226
93.08,1879.0,7.54,16.99,0.29270273
91.75,2255.0,6.18,18.69,0.24378172
96.64,2668.0,2.64,19.73,0.10341439
95.51,2581.0,9.46,18.99,0.20123371
99.16,2407.0,7.14,12.4,0.14187032
96.51,2305.0,9.31,17.11,0.220708
95.07,2118.0,14.86,4.78,0.34190407
92.07,2153.0,7.33,17.29,0.257427
93.51,1859.0,2.33,17.75,0.30683553
93.76,2262.0,15.21,7.2,0.3485286
94.62,1636.0,9.68,13.9,0.34151414
93.72,2045.0,10.94,14.19,0.2694186
93.92,2369.0,7.18,18.59,0.22555837
94.38,2141.0,15.96,6.89,0.3258542
97.84,2332.0,9.7,17.67,0.2356277
97.2,2586.0,7.91,14.09,0.19201137
96.81,2344.0,6.66,19.99,0.16598205
96.18,2608.0,4.05,17.86,0.19582497
93.27,2142.0,2.98,17.29,0.25076595
96.14,2131.0,10.21,12.36,0.270706
95.27,2364.0,11.54,12.85,0.2992956
99.44,2221.0,19.54,4.26,0.30824006
94.88,2714.0,4.38,18.64,0.11754374
93.98,2006.0,16.29,11.19,0.35563517
93.4,2176.0,16.87,10.61,0.32696977
95.93,2388.0,7.1,19.36,0.16598205
95.98,2371.0,2.1,17.29,0.15596816
97.1,2303.0,1.12,19.36,0.17443085
94.25,2306.0,3.45,14.75,0.24104442
91.99,2236.0,16.11,9.39,0.35104215
92.37,2480.0,10.03,16.57,0.2557399
95.15,2299.0,8.47,16.43,0.24104442
90.46,2028.0,12.8,8.49,0.35904264
94.88,2175.0,10.47,15.48,0.2830383
96.56,2264.0,10.82,18.71,0.23228978
91.63,2075.0,6.49,11.22,0.32212296
94.68,2203.0,2.96,17.35,0.24179061
91.05,2127.0,-0.54,16.86,0.2230226
94.4,2310.0,9.89,18.26,0.23960781
92.86,2279.0,6.84,21.23,0.2416984
93.74,2001.0,8.04,16.08,0.2920068
92.27,2141.0,3.72,17.94,0.257427
92.3,2276.0,8.98,19.02,0.23960781
93.97,2270.0,9.87,17.09,0.24785356
92.21,2306.0,6.75,15.91,0.24104442
95.45,2200.0,13.77,12.77,0.31934768
93.64,2359.0,12.3,17.42,0.29681182
93.53,2554.0,12.65,10.58,0.31843162
97.79,1983.0,13.53,8.79,0.3363882
89.64,2245.0,15.96,10.93,0.2896313
95.42,2135.0,16.52,13.87,0.28854644
95.59,2548.0,12.15,17.69,0.28887442
93.67,2689.0,5.39,22.19,0.069550104
93.93,2063.0,12.14,11.97,0.38691893
92.66,2287.0,13.09,15.81,0.30562294
91.7,2149.0,7.54,15.64,0.26551032
93.6,1735.0,1.6,6.51,0.27874345
95.78,2257.0,13.56,11.9,0.2716203
95.24,2549.0,10.75,11.98,0.32379133
94.21,2117.0,9.46,15.66,0.27147615
88.04,2103.0,2.15,19.04,0.28431022
96.14,2407.0,9.48,15.18,0.22799234
94.23,2281.0,15.29,13.63,0.32530364
91.43,2133.0,5.61,20.59,0.22164033
95.84,2326.0,14.71,14.82,0.3156156
92.79,1930.0,18.8,5.3,0.31072864
89.12,2103.0,19.58,10.5,0.2646377
96.59,2310.0,12.41,12.78,0.31666416
93.77,2236.0,16.39,12.73,0.2737367
96.32,2207.0,2.68,18.95,0.20766172
91.8,2630.0,8.54,19.06,0.21317683
94.74,2392.0,2.73,16.52,0.23467329
96.63,2614.0,7.26,19.14,0.20878921
98.35,2200.0,15.05,8.66,0.40192425
92.3,2020.0,1.79,19.61,0.31082758
94.72,2346.0,10.43,15.6,0.26687738
94.52,2000.0,17.5,6.82,0.31852522
96.99,2476.0,5.61,18.35,0.20020466
94.49,2434.0,7.34,16.98,0.2334691
93.94,2253.0,11.64,14.45,0.2774043
93.3,2371.0,15.42,3.34,0.35236883
92.93,1973.0,9.09,12.6,0.3031151
94.54,2579.0,2.12,19.17,0.17813309
100.46,2180.0,13.77,13.68,0.36198014
96.71,2304.0,3.93,16.32,0.21443193
94.04,2176.0,7.58,15.57,0.2561878
91.5,2073.0,17.8,8.21,0.3206783
94.48,2227.0,10.3,18.43,0.26038384
97.88,2199.0,18.82,8.83,0.26794606
96.7,2497.0,6.28,15.96,0.21443193
93.09,2319.0,10.03,16.67,0.2557399
94.84,2191.0,11.06,17.25,0.2746208
89.94,1777.0,18.21,5.19,0.3536104
94.17,2638.0,2.49,13.01,0.21070392
94.12,2061.0,6.22,14.51,0.24342148
92.19,2137.0,8.48,15.06,0.26551032
97.3,2428.0,17.79,7.06,0.2878913
93.81,2236.0,16.07,6.39,0.319748
93.55,2355.0,12.5,12.8,0.32501614
93.4,2509.0,4.86,11.95,0.2926061
93.31,2220.0,10.7,18.49,0.2698037
95.09,2172.0,8.73,17.36,0.26327634
91.72,2234.0,4.14,14.92,0.26009873
93.84,2372.0,-1.94,5.1,0.2834291
93.54,2291.0,8.32,18.23,0.22555837
93.08,2430.0,12.03,18.77,0.2636459
98.91,2287.0,9.41,14.83,0.14052229
93.75,2384.0,4.8,18.2,0.22555837
96.9,2413.0,12.25,19.54,0.23596074
95.57,2373.0,8.87,19.24,0.2348385
91.1,1956.0,14.46,9.84,0.39157957
97.13,2150.0,14.79,6.05,0.33333242
96.85,2501.0,19.37,9.03,0.22429529
94.16,2484.0,15.82,7.61,0.32342857
89.43,1990.0,15.52,9.48,0.40500614
94.91,2220.0,9.1,14.48,0.265987
94.45,1808.0,4.89,10.77,0.35085195
91.81,2049.0,13.82,7.18,0.37212518
94.46,2277.0,4.91,17.84,0.2334691
93.57,2270.0,7.52,19.99,0.18223862
91.85,2069.0,11.85,9.48,0.3438022
94.03,2258.0,7.33,4.91,0.32494262
94.53,2517.0,15.86,16.8,0.2675872
96.54,2519.0,-1.7,18.12,0.17825262
98.08,2341.0,14.31,6.31,0.37163147
96.49,2113.0,13.82,16.49,0.31801015
91.57,1966.0,14.39,9.42,0.39157957
94.12,2593.0,7.23,5.61,0.26644656
92.09,2343.0,1.79,20.39,0.20986445
95.6,2306.0,3.97,13.28,0.22995496
92.41,2419.0,10.08,15.23,0.2557399
91.68,2286.0,7.24,16.53,0.24104442
95.36,2428.0,3.0,12.12,0.2328844
95.67,2441.0,5.77,20.68,0.16598205
95.87,2434.0,6.55,16.6,0.21443193
93.93,2488.0,4.36,18.22,0.22555837
93.12,2019.0,20.19,8.58,0.20483613
98.26,2435.0,9.9,16.45,0.24325077
94.79,2545.0,3.18,19.03,0.2194782
95.61,2294.0,13.56,17.41,0.3066436
95.23,2213.0,9.48,15.5,0.265987
96.12,2365.0,1.99,13.93,0.24072023
94.53,2438.0,17.39,10.48,0.30895662
93.45,1891.0,15.5,6.22,0.36302623
80.41,1781.0,5.71,13.1,0.45925003
93.77,2126.0,15.5,9.54,0.37625676
93.64,2257.0,12.99,18.19,0.2841162
97.49,2280.0,14.82,13.32,0.31694773
94.08,2399.0,4.43,14.94,0.24104442
87.76,2207.0,7.91,17.52,0.31346098
89.54,2224.0,3.26,17.26,0.23781823
98.26,2277.0,8.72,18.38,0.22766553
95.33,2506.0,10.27,19.27,0.18573922
89.09,2088.0,18.24,8.25,0.3364696
89.26,2432.0,2.89,24.15,0.25397345
89.11,2380.0,-2.82,21.19,0.25772443
96.87,2198.0,20.22,8.62,0.1927668
96.69,2364.0,8.23,16.99,0.2074644
92.57,2065.0,13.91,3.11,0.37212518
96.16,2148.0,11.71,15.71,0.25333726
92.99,2213.0,8.44,13.51,0.27775857
94.1,2267.0,8.33,13.94,0.26816297
95.06,2425.0,3.95,14.04,0.25786158
92.63,2618.0,3.71,12.57,0.21660851
92.94,2332.0,7.59,22.11,0.09169078
95.09,2294.0,7.13,15.76,0.24104442
95.98,2377.0,9.15,14.99,0.22799234
92.13,2061.0,14.27,3.73,0.37212518
93.52,2054.0,6.39,19.0,0.22782855
95.44,2375.0,12.94,6.91,0.3517678
94.34,2454.0,5.6,16.54,0.24104442
96.75,2301.0,10.88,11.97,0.32481188
92.52,1903.0,3.62,15.55,0.33412436
95.05,2221.0,12.64,12.13,0.3199996
93.87,2207.0,6.09,15.97,0.2561878
91.75,2283.0,9.13,14.91,0.2557399
93.25,2064.0,13.93,8.62,0.37212518
88.23,2235.0,2.62,17.88,0.29356408
95.04,2487.0,15.07,18.23,0.305283
97.8,2132.0,9.02,16.19,0.24257785
95.91,2469.0,5.95,19.06,0.20020466
94.47,2101.0,7.27,15.84,0.2561878
96.02,2415.0,11.6,15.04,0.25125027
98.11,2286.0,10.38,14.98,0.25403002
98.53,2246.0,15.57,3.5,0.2721374
95.29,1933.0,13.16,8.81,0.2985324
92.85,2669.0,0.23,8.4,0.26102826
92.22,2261.0,7.89,20.26,0.21685879
93.95,2503.0,11.7,20.08,0.2150424
92.62,2345.0,4.38,17.43,0.2334691
92.85,2331.0,11.94,15.57,0.28079864
93.93,2178.0,5.76,17.47,0.24829227
94.31,2345.0,9.95,16.81,0.24785356
93.3,2387.0,6.37,18.18,0.22555837
94.4,2548.0,11.15,16.21,0.28079864
95.06,2282.0,2.34,17.0,0.22723827
95.58,2362.0,14.37,11.3,0.3320028
93.32,2392.0,19.68,3.39,0.20625925
91.7,2154.0,15.98,6.87,0.3365648
92.99,2280.0,5.54,13.22,0.25786158
99.16,2104.0,10.07,11.19,0.18040211
94.45,2176.0,12.75,8.79,0.32899532
95.51,2165.0,12.78,14.62,0.29986715
93.46,2803.0,9.31,20.03,0.13246855
93.84,2410.0,1.65,17.23,0.2150354
94.99,1992.0,9.86,16.12,0.2974264
97.62,2475.0,1.16,18.29,0.1837677
93.99,2378.0,3.48,18.07,0.22555837
94.94,1979.0,14.97,8.93,0.34499776
92.58,2419.0,15.51,16.53,0.3024583
95.27,2551.0,8.95,17.74,0.24785356
95.86,2566.0,14.23,18.69,0.36144114
91.02,2037.0,12.92,9.29,0.3713207
92.98,2074.0,12.56,8.44,0.3878671
98.27,2398.0,18.11,9.53,0.32546
91.86,2113.0,5.43,21.22,0.2662075
93.32,1864.0,5.95,10.48,0.36194313
92.0,2317.0,16.49,11.74,0.35578868
97.66,2654.0,11.22,19.11,0.18267643
91.12,2330.0,7.12,16.51,0.24104442
93.08,2212.0,18.13,10.54,0.32178462
96.34,2177.0,15.81,12.16,0.27047136
93.09,2066.0,18.23,4.5,0.30602044
96.38,2477.0,-3.78,13.9,0.20557936
89.61,2275.0,12.0,18.46,0.25379378
93.18,1998.0,15.48,6.93,0.39611948
93.67,2098.0,15.75,8.52,0.3258542
93.3,2064.0,15.23,17.73,0.31297612
92.3,2242.0,7.7,-0.21,0.24643117
92.93,2248.0,7.63,22.25,0.12429783
93.6,2519.0,13.56,19.5,0.2516268
94.76,2083.0,16.35,8.65,0.3258542
88.38,1821.0,7.03,16.37,0.35083324
95.97,1988.0,16.49,6.85,0.31343406
97.31,2516.0,6.85,13.74,0.20348151
92.98,2296.0,6.03,17.69,0.2334691
92.76,1913.0,8.32,15.62,0.30144414
93.98,2192.0,8.18,19.09,0.24003658
94.97,1863.0,7.68,8.88,0.31185648
93.73,2235.0,14.31,10.86,0.3496816
94.18,1989.0,8.21,14.61,0.2920068
91.29,2052.0,13.66,9.16,0.32493132
99.08,2448.0,9.59,15.18,0.14052229
93.83,2102.0,12.07,13.81,0.3274479
94.49,2346.0,12.94,15.25,0.30562294
97.02,2447.0,18.93,11.33,0.27250344
93.44,2348.0,14.69,10.92,0.3535276
95.94,1884.0,9.68,15.87,0.26616573
95.79,2196.0,13.81,14.37,0.31801015
92.87,2085.0,6.65,18.13,0.24896817
95.21,2244.0,9.39,16.85,0.25789422
95.73,2557.0,5.71,18.93,0.20020466
94.0,2060.0,12.92,6.96,0.36059636
100.3,2654.0,1.86,9.73,0.25878465
